"Full Complaint ID","Complaint Year Number","Month Number","Record Create Date","Complaint Precinct Code","Patrol Borough Name","County","Law Code Category Description","Offense Description","PD Code Description","Bias Motive Description","Offense Category","Arrest Date","Arrest Id"
"202512112581717","2025","5","08/04/2025","121","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512112669117","2025","9","09/11/2025","121","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512212171217","2025","2","02/28/2025","122","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512212189917","2025","3","03/11/2025","122","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512212352517","2025","6","06/05/2025","122","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512212465517","2025","8","08/05/2025","122","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112381617","2025","5","05/14/2025","61","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202508412137517","2025","2","02/01/2025","84","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202508412278417","2025","3","04/01/2025","84","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202509012729017","2025","10","10/25/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202509012859117","2025","12","12/14/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202510412076117","2025","1","01/03/2025","104","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202510412105017","2025","1","01/17/2025","104","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202510412137317","2025","1","02/01/2025","104","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202510912632517","2025","5","05/27/2025","109","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202511212459217","2025","7","07/25/2025","112","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202511212712017","2025","12","12/07/2025","112","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202500512185217","2025","3","03/07/2025","5","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202500512635617","2025","10","10/11/2025","5","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202500612498217","2025","8","08/29/2025","6","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202501413327917","2025","8","08/30/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202501712109317","2025","2","02/01/2025","17","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202501912533017","2025","6","06/20/2025","19","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202502012190917","2025","3","03/26/2025","20","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202502012269617","2025","5","05/16/2025","20","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202502412188617","2025","3","03/10/2025","24","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202502612196517","2025","4","04/23/2025","26","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","ANTI-JEWISH","Religion/Religious Practice",,
"202500112209417","2025","2","02/22/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-JEWISH","Religion/Religious Practice",,
"202501412088117","2025","12","01/03/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-JEWISH","Religion/Religious Practice",,
"202501912667817","2025","8","08/10/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202502612104017","2025","1","01/29/2025","26","PATROL BORO MAN NORTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-JEWISH","Religion/Religious Practice",,
"202503212412317","2025","5","05/18/2025","32","PATROL BORO MAN NORTH","NEW YORK","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202506112451617","2025","6","06/16/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202506812428217","2025","7","07/23/2025","68","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-JEWISH","Religion/Religious Practice",,
"202507012894517","2025","11","11/06/2025","70","PATROL BORO BKLYN SOUTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","ANTI-JEWISH","Religion/Religious Practice",,
"202507712729017","2025","10","10/03/2025","77","PATROL BORO BKLYN NORTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202508812531517","2025","10","10/24/2025","88","PATROL BORO BKLYN NORTH","KINGS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202510212893117","2025","12","12/15/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-JEWISH","Religion/Religious Practice",,
"202510812390317","2025","5","05/16/2025","108","PATROL BORO QUEENS NORTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202511413044117","2025","9","09/06/2025","114","PATROL BORO QUEENS NORTH","QUEENS","FELONY","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","ANTI-JEWISH","Religion/Religious Practice",,
"202512212601417","2025","10","10/21/2025","122","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","ANTI-JEWISH","Religion/Religious Practice",,
"202500712364917","2025","7","07/05/2025","7","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-JEWISH","Religion/Religious Practice",,
"202501912766917","2025","9","09/17/2025","19","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-JEWISH","Religion/Religious Practice",,
"202506312373317","2025","6","06/14/2025","63","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","ANTI-JEWISH","Religion/Religious Practice",,
"202500112416317","2025","4","04/28/2025","1","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202500112695717","2025","7","07/29/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","TERRORISM PROVIDE SUPPORT","ANTI-JEWISH","Religion/Religious Practice",,
"202500612503417","2025","8","08/31/2025","6","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","ANTI-JEWISH","Religion/Religious Practice",,
"202500612636617","2025","11","11/04/2025","6","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501312270417","2025","3","03/13/2025","13","PATROL BORO MAN SOUTH","NEW YORK","FELONY","GRAND LARCENY","LARCENY,GRAND PERSON,NECK CHAI","ANTI-JEWISH","Religion/Religious Practice",,
"202501413461817","2025","9","09/25/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501413624117","2025","10","10/27/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202501413667417","2025","11","11/05/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202501413753317","2025","10","11/20/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202501413753417","2025","10","11/20/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202501712173317","2025","3","03/31/2025","17","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501712295217","2025","7","07/09/2025","17","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501712399917","2025","10","10/09/2025","17","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501812280517","2025","3","03/03/2025","18","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202501912469917","2025","5","05/29/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202502012577217","2025","10","12/08/2025","20","PATROL BORO MAN NORTH","NEW YORK","VIOLATION","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","ANTI-JEWISH","Religion/Religious Practice",,
"202502312488617","2025","6","07/03/2025","23","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","ANTI-JEWISH","Religion/Religious Practice",,
"202502412177017","2025","3","03/04/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","MAKING TERRORISTIC THREAT","ANTI-JEWISH","Religion/Religious Practice",,
"202503212448417","2025","6","06/02/2025","32","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202505212738817","2025","6","06/27/2025","52","PATROL BORO BRONX","BRONX","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","RIOT 2/INCITING","ANTI-JEWISH","Religion/Religious Practice",,
"202506212769717","2025","10","10/15/2025","62","PATROL BORO BKLYN SOUTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202506612227817","2025","3","03/24/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202507012485417","2025","6","06/06/2025","70","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202507112493517","2025","4","07/30/2025","71","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","FALSE REPORT UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202507912544817","2025","6","06/19/2025","79","PATROL BORO BKLYN NORTH","KINGS","VIOLATION","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","ANTI-JEWISH","Religion/Religious Practice",,
"202507912545217","2025","6","06/19/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202507912565617","2025","6","06/26/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202507912650317","2025","7","07/23/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","GRAND LARCENY","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","ANTI-JEWISH","Religion/Religious Practice",,
"202507912721017","2025","8","08/18/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","GRAND LARCENY","LARCENY,GRAND FROM PERSON,UNCL","ANTI-JEWISH","Religion/Religious Practice",,
"202509012179217","2025","2","02/25/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012513217","2025","7","07/24/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012581917","2025","8","08/25/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012815517","2025","11","11/26/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012815617","2025","11","11/26/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012848017","2025","12","12/10/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202509012848317","2025","12","12/10/2025","90","PATROL BORO BKLYN NORTH","KINGS","VIOLATION","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","ANTI-JEWISH","Religion/Religious Practice",,
"202510712098217","2025","1","01/13/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","ANTI-JEWISH","Religion/Religious Practice",,
"202511112467617","2025","10","10/18/2025","111","PATROL BORO QUEENS NORTH","QUEENS","FELONY","FELONY ASSAULT","STRANGULATION 1ST","ANTI-JEWISH","Religion/Religious Practice",,
"202512012449817","2025","4","04/29/2025","120","PATROL BORO STATEN ISLAND","RICHMOND","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","ANTI-JEWISH","Religion/Religious Practice",,
"202504313059517","2025","8","08/20/2025","43","PATROL BORO BRONX","BRONX","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202510112541917","2025","9","09/01/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202510212843117","2025","11","11/21/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202510412109817","2025","1","01/19/2025","104","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202510812772817","2025","10","10/10/2025","108","PATROL BORO QUEENS NORTH","QUEENS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202512012695317","2025","7","07/07/2025","120","PATROL BORO STATEN ISLAND","RICHMOND","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202506112167817","2025","2","02/13/2025","61","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202506112771617","2025","10","11/05/2025","61","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202506612492517","2025","8","08/18/2025","66","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202506612580517","2025","10","10/07/2025","66","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202507112246517","2025","4","04/03/2025","71","PATROL BORO BKLYN SOUTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202507912230017","2025","3","03/02/2025","79","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202507912544617","2025","6","06/19/2025","79","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202507912544917","2025","6","06/19/2025","79","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202507912897817","2025","10","10/12/2025","79","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202508412354617","2025","4","04/30/2025","84","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202508412714817","2025","9","09/25/2025","84","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202509012539017","2025","8","08/04/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202509012815717","2025","11","11/26/2025","90","PATROL BORO BKLYN NORTH","KINGS","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202500112918217","2025","10","10/12/2025","1","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501012305717","2025","6","06/12/2025","10","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501012371717","2025","7","07/25/2025","10","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501412735917","2025","5","05/07/2025","14","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501712096317","2025","12","01/21/2025","17","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501712099017","2025","1","01/23/2025","17","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501813020617","2025","9","09/29/2025","18","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202501813300417","2025","12","12/16/2025","18","PATROL BORO MAN SOUTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502012561217","2025","11","11/25/2025","20","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502412169417","2025","2","02/28/2025","24","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502612157417","2025","3","03/19/2025","26","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502612162917","2025","3","03/24/2025","26","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502612384417","2025","10","10/13/2025","26","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202502612400417","2025","10","10/27/2025","26","PATROL BORO MAN NORTH","NEW YORK","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","ANTI-JEWISH","Religion/Religious Practice",,
"202500512165017","2025","2","02/23/2025","5","PATROL BORO MAN SOUTH","NEW YORK","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-BLACK","Race/Color",,
"202504013146217","2025","7","07/16/2025","40","PATROL BORO BRONX","BRONX","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-MALE HOMOSEXUAL (GAY)","Sexual Orientation",,
"202506012440117","2025","5","05/11/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","ANTI-ASIAN","Race/Color",,
